植物,アゼテンツキ,,,,,,,,,,,,,,,,,1
植物,アゼトウガラシ,,,,,,,1,,1,,,,,,,,
植物,アゼナ,,,,,,,1,,,,,,,,,,
植物,アゼナルコ,,,,,,,1,,,,,,,,,,
植物,アゼムシロ,,,,,,,1,,,,,,,,,,1
植物,アツバキミガヨラン,,,,,,,,,,,,,1,,,,
植物,アツミカンアオイ,,,,,,,,,,1,,,,,,,
植物,アツミゲシ,,,,,,,,,,,1,,,,1,,
植物,アブノメ,,,,,,,1,,,,,,,,,,
植物,アブラガヤ,,,,,,1,,,,,,,,,,,
植物,アブラギリ,,,,,,,,,,,1,,,,,,
植物,アブラシバ,,,,,,,,,,,,,,,1,,
植物,アブラススキ,,,,,,,,,,1,,,,,,,
植物,アブラチャン,,,,,,,,,,1,,,,,,,
植物,アブラナ,,,,,,,,,,,1,1,,,,,
植物,アベマキ,,,,,,,,,,1,,,,,,,
植物,アマクサシダ,,,,,,,,,,1,,,,,,,
植物,アマゾントチカガミ,,1,,1,,,,,,,,,,,,,
植物,アマチャヅル,,,,,,,,,,1,,,,,,,
植物,アマヅル,,,,,,,,,,1,,,,,,,
植物,アマドコロ,,,,,,,,,,,1,,,,,,
植物,アマナ,,,,,,1,,,,1,1,,,,,,
植物,アマリリス,,,,,,,,,,,,,,,,,1
植物,アメリカアサガオ,,,,,,,,,,,,,,,,1,
植物,アメリカアゼナ,,,,,,,1,,,,,,,,,,
植物,アメリカアリタソウ,,,,,,,,,,,,,,,,,1
植物,アメリカイヌホオズキ,,,,,,,,,,,1,1,,,,,
植物,アメリカオニアザミ,,,,,,,,,,,,,,,,1,
植物,アメリカキカシグサ,,,,,,,1,,,,,,,,,,
植物,アメリカキンゴジカ,,,,,,,,,,,1,,,,,,
植物,アメリカクサネム,,,,,,,,,1,,1,,,,,,
植物,アメリカスズメノヒエ,,,,,,,,,,,1,1,,,,,
植物,アメリカスミレサイシン,,,,,,,,,,1,,,,,,1,
植物,アメリカセンダングサ,,,,,,,,,1,,,,,,,1,
植物,アメリカタカサブロウ,,,,,,,,,,,1,,,,,,
植物,アメリカヌスビトハギ,,,,,,,,,,,1,,,,1,,
植物,アメリカネナシカズラ,,1,1,,,,,,,,,,,,,,1
植物,アメリカハッカ,,,,,,,,,,,1,,,,,,
植物,アメリカフウロ,,,,,,,,,,,,1,,,,,
植物,アメリカミズキンバイ,,,,,,,,,,,,,,,,,1
植物,アメリカミズユキノシタ,,,,,,,1,,,,,,,,,,
植物,アメリカヤマボウシ,,,,,,,,,,,,1,,,,,
植物,アヤメ,,,,,,,,,,,1,,,,,,
植物,アラカシ,,,,,,,,,,,1,1,,,,,
植物,アラゲアオダモ,,,,,,,,,,,1,1,,,,,
植物,アラゲハンゴンソウ,,,,,,,,,,1,,,,,,1,
植物,アリアケスミレ,,,,,,,,,,,,,,,,,
植物,アリタソウ,,,,,,,,,,,,,,,1,1,
植物,アリドオシ,,,,,,,,,,1,,,,,,,
植物,アリノトウグサ,,,,,,,,,,,,,1,,,,1
植物,アレチウリ,,,,,,1,,,,,,,,,1,,
植物,アレチギシギシ,1,1,,,,,,,,,,,,,,1,
植物,アレチニシキソウ,,,,,,,,,,,,,,,,1,
植物,アレチヌスビトハギ,,,,,,,,,,,1,,,,1,,
植物,アレチノギク,,,,,,,,,,,,,,,,1,
植物,アレチノチャヒキ,,,,,,,,,,1,,,,,,,
植物,アレチハナガサ,,,,,,,,,,,1,,,,,1,
植物,アレチマツヨイグサ,,,1,,,1,,,,,,,,,,,
植物,アワガエリ,,,,,,,,,1,,,,,,,1,
植物,アワコガネギク,,,,,,,,,,,,,1,,,,
植物,アワゴケ,,,,,,1,,,,,,,,,,,
植物,アワブキ,,,,,,,,,,1,,,,,,,1
植物,アワモリショウマ,,,,,,,,,,,,,,,,,
植物,イ,,,,,,1,,,,,,,1,,,,
植物,イイギリ,,,,,,,,,,1,,,,,,,
植物,イエギク,,,,,,,,,,,,,,,,,1
植物,イガオナモミ,,,,,,,,,,,1,,,,,1,
植物,イガガヤツリ,,,,,,,,,,,1,,,,1,,
植物,イガホオズキ,,,,,,,,,,1,,,,,,,
植物,イグサ,,,,,,1,,,,,,,,,,,
植物,イケノミズハコベ,,,,,,1,,,,,,,,,,,
植物,イケマ,1,,,,,,,,,,1,,,,,,
植物,イシカグマ,,,,,,,,,,1,1,,,,,,
植物,イシミカワ,,1,,,,,,,,,,,,,,,
植物,イスノキ,,,,,,,,,,,,1,,,,,
植物,イズセンリョウ,,,,,,,,,,1,,,,,,,
植物,イソツツジ,,,,,,1,,,,,,,1,,,,
植物,イソノキ,,,,,,,,,,,1,,,,,,
植物,イタチガヤ,,,,,,,,,,,,,,,,,1
植物,イタチハギ,,,1,,,,,,,,,,,,1,,
植物,イタドリ,,,,,,,,,,,,,1,,,,
植物,イタビカズラ,,,,,,,,,,1,,,,,,,
植物,イタヤカエデ,,,,,,,,,,,,,,,,,
植物,イタヤカエデ（広義）,,,,,,,,,,,,,,,,,
植物,イチイ,,,,,,,,,,,1,,,,,,
植物,イチゴツナギ,,1,,,,,,,,,,,,,,,
植物,イチジク,,,,,,,,,,,,1,,,,,1
植物,イチビ,,,,,,,,,,,1,,,,,,
植物,イチヤクソウ,,,,,,,,,,1,,,,,,,
植物,イチョウ,,,,,,,,,,,,1,,,,,
植物,イチリンソウ,,,,,,,,,,1,1,,,,,,
植物,イトアオスゲ,,,,,,,,,,1,1,,,,,,
植物,イトアゼガヤ,,,,,,,,,,,,,,,,,
植物,イトイヌノハナヒゲ,,,,,,1,1,,,,,,,,,,
植物,イトイヌノヒゲ,,,,,,1,1,,,,,,,,,,
植物,イトスゲ,,,,,,,,,,,1,,,,,,
植物,イトツメクサ,,,,,,,,,,,,,,,,1,
植物,イトマキイタヤ,,,,,,,,,,,,,1,,,,
植物,イナカギク,,,,,,,,,,,,,1,,,,
植物,イナモリソウ,,,,,,,,,,1,,,,,,,
植物,イヌアワ,,,,,,,,,,1,1,,,,,,
植物,イヌイワガネソウ,,,,,,,,,,1,,,,,,,
植物,イヌウメモドキ,,,,,,,,,,,,,1,,,,
植物,イヌエンジュ,,1,1,,,,,,,1,,,,,,,
植物,イヌカキネガラシ,,,,,,,,,,,,1,,,,,
植物,イヌカタヒバ,,,,,,,,,,,,1,,,,,
植物,イヌカミツレ,,,,,,,,,,,,,,,,1,
植物,イヌガシ,,,,,,,,,,1,,,,,,,
植物,イヌガヤ,,,,,,,,,,1,,,,,,,
植物,イヌガラシ,,,,,,,,,,,,,,,,1,
植物,イヌガンソク,,,,,,,,,,1,,,,,,,
植物,イヌキクイモ,,,,,,,,,,1,,,,,,,
植物,イヌクグ,,,,,,,,,,,1,,,,,,
植物,イヌケホシダ,,,,,,,,,1,,,,,,,1,
植物,イヌコウジュ,,,,,,,,,,,,,,,,1,
植物,イヌコハコベ,,,,,,,,,,,,,,,,1,
植物,イヌコモチナデシコ,,,,,,,,,,,,,,,,1,
植物,イヌコリヤナギ,,1,1,,,,,,,,,,,,,,
植物,イヌゴマ,,1,1,,,1,,,,,,,,,,1,
植物,イヌザクラ,,,,,,,,,,,,,,,,,
植物,イヌザンショウ,,,,,,,,,,1,,,,,,1,
植物,イヌシダ,,,,,,,,,,,,,,,,,
植物,イヌシデ,,,,,,,,,,1,,,,,,,
植物,イヌシバ,,,,,,,,,,,1,,,,,,
植物,イヌショウマ,1,,,,,,,,,1,,,,,,,
植物,イヌタデ,,,,,,,,,,,,,,,,1,
植物,イヌチャセンシダ,,,,,,,,,,,,,,,,1,
植物,イヌツゲ,,,,,,,,,,1,,1,,,,,
植物,イヌツルウメモドキ,,,,,,,,,,1,,,,,,,
植物,イヌトウキ,,,,,,,,,,,,,,,,,
植物,イヌトウバナ,,,,,,,,,,1,,,,,,,
植物,イヌドクサ,,,,,,,,,,,1,,,,,,
植物,イヌナギナタガヤ,,,,,,,,,,,1,,,,,,
植物,イヌナズナ,,,,,,,,,,,,,,,,1,
植物,イヌナチクジャク,,,,,,,,,,1,,,,,,,
植物,イヌノハナヒゲ,,,,,,1,,,,,,,,,,,
植物,イヌハッカ,,,,,,,,,,,,1,,,,,
植物,イヌヒメコズチ,,,,,,,,,,1,1,,,,,,
植物,イヌヒメワラビ,,,,,,,,,,,1,,,,,,
植物,イヌビエ,,,,,,,1,,1,,,,,,,1,
植物,イヌビユ,,,,,,,,,1,,,,,,,1,
植物,イヌビワ,,,,,,,,,,1,,,,,,,
植物,イヌブナ,,,,,,,,,,1,,,,,,,
植物,イヌホオズキ,,,,,,,,,,,,,,,,1,
植物,イヌホタルイ,,,,,1,1,1,,,,,,,,,,
植物,イヌマキ,,,,,,,,,,,,1,,,,,
植物,イヌムギ,,,,,,,,,,,1,,,,,,
植物,イヌヨモギ,,,,,,,,,,,1,,,,,,
植物,イヌワラビ,,,,,,,,,,1,,,,,,1,
植物,イネ,,,,,,,,,,,,,,,,,
植物,イネ科,,,,,,,,,,,,,,,,,
植物,イノコズチ,,,,,,,,,,1,,,,,,,
植物,イノコヅチ,,,,,,,,,,,,,,,,1,
植物,イノデ,,,,,,,,,,1,,,,,,,
植物,イノデモドキ,,,,,,,,,,1,,,,,,,
植物,イノバラ,,,,,,,,,,,,,,,,1,
植物,イノモトソウ,,,,,,,,,,1,,1,,,,,
植物,イバラモ,,,,1,,1,,,,,,,,,,,
植物,イバラモ属の一種,,,,,,,,,,,,,,,,,
植物,イブキ,,,,,,,,,,,,1,,,,,
植物,イブキキンポウゲ,,,,,,,,,,1,,,1,,,,
植物,イブキザサ,,,,,,,,,,,1,,,,,,
植物,イブキシダ,,,,,,1,,,,1,,,,,,,
植物,イブキシモツケ,,,1,,,1,,,,,,,,,,,
植物,イブキヌカボ,,,,,,,,,,1,,,,,,,
植物,イブキノエンドウ,,,,,,,,,,1,1,,,,,1,
植物,イブキハタザオ,,,,,,,,,,,1,1,,,,,
植物,イボクサ,,,,,,1,1,,,,,,,,,,
植物,イボタノキ,,,,,,,,,,1,,,,,,,
植物,イモカタバミ,,,,,,,,,1,,,1,,,,,
植物,イヨカズラ,,,,,,,,,,,,1,,,,,
植物,イラクサ,,,,,,,,,,1,,,,,,,
植物,イリノイヌスビトハギ,,,,,,,,,,,,,1,,,,
植物,イロハモミジ,1,1,,,,,,,,,,,,,,,
植物,イワアカバナ,,,,,,,,,,,,,1,,,,
植物,イワイタチシダ,,,,,,,,,,,,,1,,,,
植物,イワイチョウ,,,,,,,,,,,,,,,,,
植物,イワウチワ,,,,,,,,,,,,,1,,,,
植物,イワオトギリ,,,,,,,,,,,,,1,,,,
植物,イワカガミ,,,,,,,,,,1,,,1,,,,
植物,イワガネゼンマイ,,,,,,,,,,1,,,,,,,
植物,イワガネソウ,,,,,,,,,,1,,,,,,,
植物,イワガラミ,,,,,,,,,,,,,1,,,,1
植物,イワタバコ,,,,,,1,,,,,,,1,,,,
植物,イワデンダ,,,,,,,,,,1,,,,,,,
植物,イワトラノオ,,,,,,,,,,1,,,1,,,,1
植物,イワナシ,,,,,,,,,,1,,,1,,,,
植物,イワニガナ,,,,,,,,,,,1,1,,,,,
植物,イワハリガネワラビ,,,,,,,,,,,,,1,,,,
植物,イワヒトデ,,,,,,,,,,1,,,,,,,
植物,イワヒバ,,,,,,,,,,,,,,,,,1
植物,イワヒメワラビ,,,,,,,,,,,,,,,,,
植物,イワヘゴ,,,,,,,,,,1,,,,,,,
植物,イワボタン,1,1,,,,,,,,,,,,,,,
植物,イワヤシダ,,,,,,,,,,1,,,,,,,
植物,イワヤナギシダ,,,,,,,,,,,1,1,,,,,
植物,イワヨモギ,,,,,,,,,,1,,,,,,,
植物,ウキアゼナ,,,,,,1,1,,,,,,,,,,
植物,ウキクサ,,,,1,,1,,,,,,,,,,,
植物,ウキヤガラ,,,,,,,,,1,,,,,,1,,
植物,ウグイスカグラ,,,,,,,,,,1,,,,,,,
植物,ウコギ,,,,,,,,,,,,1,,,,,
植物,ウサギアオイ,,,1,,,,,,,,,,,,,,
植物,ウシオツメクサ,,,,,,,,,,,,1,,,,,1
植物,ウシオハナツメクサ,,,1,,,,,,,,,,,,,,
植物,ウシクグ,,,,,,,,,1,,,,,,,,
植物,ウシクサ,,,,,,,,,,,1,,,,,1,
植物,ウシノケグサ,,,,,,,,,,,,,,,,1,
植物,ウシノシッペイ,,,,,,,1,,,,,,,,,1,
植物,ウシハコベ,,,,,,,,,,,,,,,,,
植物,ウシミツバ,,,,,,,,,1,1,,,,,,,
植物,ウスアカカタバミ,,,,,,,,,,,,,,,,1,
植物,ウスアカノイバラ,,,,,,,,,,,1,,,,,,
植物,ウスイロタチクサボタン,,,,,,,,,,,,,,,,,
植物,ウスギヨウラク,,,,,,,,,,1,,,,,,,
植物,ウスゲオオバナミズキンバイ,,,,1,,,,,,,,,,,,,
植物,ウスゲクロモジ,,,,,,,,,,1,,,,,,,
植物,ウスゲタマブキ,,,,,,,,,,1,,,,,,,
植物,ウスゲトダシバ,1,1,1,,,,,,,,,,,,,,
植物,ウスゲミヤマシケシダ,1,1,,,,,,,,,,,,,,,
植物,ウスノキ,,,,,,,,,,1,,,,,,,
植物,ウスバサイシン,,,,,,,,,,1,,,,,,,
植物,ウスバヤブマメ,,,,,,,,,,,1,,,,,,
植物,ウスヒメワラビ,,,,,,,,,,1,,,,,,,
植物,ウスベニチチコグサ,,,,,,,,,,,,,,,,1,
植物,ウスベニツメクサ,,,1,,,,,,,,,,,,1,,
植物,ウチワゴケ,,1,,,,,,,,,,,,,,,
植物,ウチワサボテン,,,,,,,,,,,,,,,,,
植物,ウチワサボテン属の一種,,,,,,,,,,,,,,,,,
植物,ウチワゼニクサ,1,1,1,,,1,,,,,,,,,,,
植物,ウチワダイモンジソウ,,,,,,,,,,1,,,,,,,
植物,ウチワドコロ,,,,,,,,,,1,,,1,,,,
植物,ウツギ,,,,,,,,,,,,,,,,,
植物,ウツボグサ,,,,,,,,,,,1,1,,,,,1
植物,ウド,,,,,,,,,,,1,1,,,,,
植物,ウドカズラ,,,,,,,,,,1,,,,,,,
植物,ウナギツカミ,,,1,1,1,1,,,,,,1,,,,,
植物,ウバメガシ,,,1,,,,,,,,,,,,,,
植物,ウバユリ,,,,,,,,,,1,,,,,,,
植物,ウマゴヤシ,,,1,,,,,,,,,,,,,1,
植物,ウマノアシガタ,,,,,,,,,,1,,,,,,,
植物,ウマノスズクサ,,,,,,,,,,,,,,,,,
植物,ウマノチャヒキ,,,,,,,,,,,,1,,,,,
植物,ウマノミツバ,,,,,,,,,,1,,,,,,,
植物,ウメ,,,,,,,,,,,,1,,,,,
植物,ウメバチソウ,,,,,,,,,,1,,,,,,,
植物,ウメモドキ,,,,,,,,,,,,1,,,,,
植物,ウラゲイワガネ,,,,,,,,,,,1,1,,,,,
植物,ウラゲウコギ,,,,,,,,,,1,1,,,,,,
植物,ウラゲエンコウカエデ,,,,,,,,,,1,,,,,,,
植物,ウラゲオオトネリコ,,,,,,,,,,1,,,,,,,
植物,ウラゲトチノキ,,,,,,,,,,1,,1,,,,,
植物,ウラシマソウ,,,,,,,,,,1,,,,,,,
植物,ウラジロ,,,,,,,,,,,,,,,,,1
植物,ウラジロアカザ,,,1,,,,,,,,,,,,,,
植物,ウラジロウツギ,,,,,,,,,,1,,,,,,,
植物,ウラジロガシ,,,,,,,,,,1,,,,,,,
植物,ウラジロチチコグサ,,,,,,,,,,,,,,,,1,
植物,ウラジロノキ,,,,,,,,,,1,,,,,,,
植物,ウラジロフサザクラ,,,,,,,,,,1,1,,,,,,
植物,ウラジロマタタビ,,,,,,,,,,1,,,,,,,
植物,ウラジロマルバマンサク,,,,,,,,,,,,1,,,,,
植物,ウラジロモミ,,,,,,,,,,,1,1,,,,,
植物,ウラハグサ,,,,,,,,,,,,,,,,1,
植物,ウリカエデ,,,,,,,,,,1,,,,,,,
植物,ウリカワ,,,,,,,,,1,,,,,,1,,
植物,ウリクサ,,,,,,,,,1,,,,,,1,,
植物,ウリノキ,,,,,,,,,,1,,,,,,,
植物,ウリハダカエデ,,,,,,,,,,1,,,,,,,
植物,ウルシ,,,,,,,,,,1,,,,,,,
植物,ウワバミソウ,,,,,,1,,,,1,,,,,,,
植物,ウワミズザクラ,,,,,,,,,,1,,,,,,,
植物,ウンリュウヤナギ,,,,,,,,,,,,1,,,,,
植物,エイザンスミレ,,,,,,,,,,1,,,,,,,
植物,エゴノキ,,,,,,,,,,1,,,,,,,
植物,エゴマ,,,,,,,,,,,1,,,,,,
植物,エゾアジサイ,,,,,,,,,,,1,,,,,,
植物,エゾイタヤ,,,,,,,,,,1,,,,,,,
植物,エゾイボタ,,,,,,,,,,,,,1,,,,
植物,エゾエノキ,,,,,,,,,,1,,1,,,,,
植物,エゾオヤマリンドウ,,,,,,,,,,1,,,,,,,
植物,エゾタチカタバミ,,,,,,,,,,,1,,,,,,
植物,エゾツリバナ,,,,,,,,,,1,,,,,,,
植物,エゾノカワラマツバ,1,1,1,,,,,,,,,,,,,,
植物,エゾノギシギシ,,,,,,,,,,,,,,,,1,
植物,エゾノサヤヌカグサ,,,,,1,1,,,,,1,,,,,,
植物,エゾヤマザクラ,,,,,,,,,,,1,,,,,,
植物,エゾユズリハ,,,,,,,,,,1,1,,,,,,
植物,エゾリンドウ,,,,,,,,,,,1,,,,,,
植物,エダウチスズメノトウガラシ,,,,,,,1,,,,,,,,,,
植物,エダウチチゴユリ,,,,,,,,,,1,1,,,,,,
植物,エダウチチチコグサ,,,,,,,,,,,1,,,,,,
植物,エダウチネズミムギ,,,,,,,,,,,1,,,,,,
植物,エチゴキジムシロ,,,,,,,,,,,1,,,1,,,
植物,エチゴザサ,,,,,,,,,,1,,,,,,,
植物,エチゴツルキジムシロ,,,,,,,,,,1,,,,,,,
植物,エチゼンアザミ,,,,,,,,,,,1,,,,,,
植物,エドヒガン,,,,,,,,,,,,1,,,,,
植物,エナシヒゴクサ,,,,,,1,,,,,1,,,,,,
植物,エニシダ,,,,,,,,,,,,1,,,,,
植物,エノキ,,,1,,,,,,,1,,,,,,,
植物,エノキグサ,,,,,,,,,,,,,,,,1,
植物,エノコログサ,,,,,,,,,,,1,1,,,,,
植物,エビガライチゴ,,,,,,,,,,,1,,,,,,
植物,エビスグサ,,,,,,,,,,,1,,,,,,
植物,エビヅル,,,,,,,,,,1,,,,,,,
植物,エビモ,,,,1,1,1,,,,,,,,,,,
植物,エンコウカエデ,,,,,,,,,,1,,,,,,,
植物,エンレイソウ,,,,,,,,,,1,,,,,,,
植物,オウギカズラ,,,,,,,,,,,,,1,,,,
植物,オウシュウマンネングサ,,,,,,,,,,,,,,,1,1,
植物,オウレン,,,,,,,,,,1,,,1,,,,
植物,オウレンシダ,,,,,,,,,,1,,,,,,,
植物,オオアオスゲ,,,,,,,,,,,1,,,,,1,
植物,オオアキノキリンソウ,,,,,,,,,,1,1,,,,,,
植物,オオアリドオシ,,,1,,,,,,,1,,,,,,,
植物,オオアレチギク,,,,,,,,,,,1,,,1,,,
植物,オオアレチノギク,,,,,,,,,,,,,,,,1,
植物,オオアワガエリ,,1,,,,,,,1,,,,,,,1,
植物,オオアワダチソウ,,1,,,,,,,,,,,,,,1,
植物,オオイタチシダ,,,,,,,,,,1,,,,,,,
植物,オオイタビ,,,1,,,,,,,,,,,,,,
植物,オオイチゴツナギ,,,,,,,,,,,1,,,,,1,
植物,オオイトスゲ,,,,,,,,,,,,,,,,1,
植物,オオイヌタデ,,,,,,,,,,,,,,,1,1,
植物,オオイヌノフグリ,,,,,,,,,1,,,,,,,1,
植物,オオイヌホオズキ,,1,,,,,,,1,1,,,,,,,
植物,オオイワカガミ,,,,,,,,,,,,,1,,,,
植物,オオウシノケグサ,,,,,,,,,,,1,,,,1,1,
植物,オオウバユリ,,,,,,,,,,1,1,,,,,,
植物,オオウラジロノキ,,,,,,,,,,1,,,,,,,
植物,オオエノコロ,,,,,,,,,1,,,,,,,1,
植物,オオオナモミ,,1,1,,,,,,1,,1,,,1,,1,
植物,オオカナダモ,,1,1,1,1,1,,,,,,,,,,,
植物,オオカナワラビ,1,,,,,,,,,1,,,,,,,
植物,オオカニコウモリ,,,,,,,,,,1,,,,,,,
植物,オオカニツリ,,,,,,,,,,1,1,,,,,,
植物,オオカメノキ,,,,,,,,,,1,,,,,,,
植物,オオカモメヅル,,,,,,,,,,1,,,,,,,
植物,オオカワジサ,,1,1,1,,1,1,,,,,,,,,,
植物,オオカワヂシャ,,1,1,1,,1,1,,,,,,,,,,
植物,オオキジノオ,1,,,,,,,,,,,,,,,,
植物,オオキツネノカミソリ,,,,,,,,,,,1,,,,,,
植物,オオキツネヤナギ,,,,,,,,,,,1,,,,,,
植物,オオキヌタソウ,,,,,,,,,,1,,,,,,,
植物,オオキバナカタバミ,,,,,,,,,,,,1,,,,1,
植物,オオキヨスミシダ,,,,,,,,,,1,,,,,,,
植物,オオキヨズミシダ,,,,,,,,,,1,,,,,,,
植物,オオキンケイギク,,1,1,,1,,,,1,,,,,,,1,
植物,オオクサキビ,,,,,,,,,,,1,,,,,1,
植物,オオクジャクシダ,,,,,,,,,,1,,,,,,,
植物,オオクマヤナギ,,,,,,,,,,1,,,,,,,
植物,オオケタデ,,1,1,1,1,1,1,,1,,,1,,,,,
植物,オオコガネネコノメソウ,,,,,,,,,,1,,,,,,,
植物,オオコメツツジ,,,,,,1,,,,1,,,,,,,
植物,オオサトメシダ,1,,,,1,1,1,,,,,,,,,,
